fold,contamination,threshold,precision,recall,f1,predicted_positives
4,0.099,0.03839563884273192,0.05555555555555555,0.07692307692307693,0.06451612903225806,18
4,0.1,0.04096641314275363,0.05555555555555555,0.07692307692307693,0.06451612903225806,18
4,0.101,0.042821274531571175,0.05263157894736842,0.07692307692307693,0.0625,19
4,0.10200000000000001,0.04376991704544679,0.05263157894736842,0.07692307692307693,0.0625,19
4,0.10300000000000001,0.044718559559322406,0.05263157894736842,0.07692307692307693,0.0625,19
4,0.10400000000000001,0.045667202073198035,0.05263157894736842,0.07692307692307693,0.0625,19
4,0.10500000000000001,0.04661584458707367,0.05263157894736842,0.07692307692307693,0.0625,19
4,0.106,0.047564487100949265,0.05263157894736842,0.07692307692307693,0.0625,19
4,0.107,0.04908049187079413,0.05,0.07692307692307693,0.06060606060606061,20
4,0.108,0.05069291114165341,0.05,0.07692307692307693,0.06060606060606061,20
4,0.109,0.05230533041251266,0.05,0.07692307692307693,0.06060606060606061,20
4,0.11,0.05391774968337194,0.05,0.07692307692307693,0.06060606060606061,20
4,0.111,0.05553016895423119,0.05,0.07692307692307693,0.06060606060606061,20
4,0.112,0.05677855965787614,0.047619047619047616,0.07692307692307693,0.058823529411764705,21
4,0.113,0.05703345573016534,0.047619047619047616,0.07692307692307693,0.058823529411764705,21
4,0.114,0.05728835180245454,0.047619047619047616,0.07692307692307693,0.058823529411764705,21
4,0.115,0.057543247874743735,0.047619047619047616,0.07692307692307693,0.058823529411764705,21
4,0.116,0.057798143947032934,0.047619047619047616,0.07692307692307693,0.058823529411764705,21
4,0.117,0.058053040019322134,0.047619047619047616,0.07692307692307693,0.058823529411764705,21
4,0.11800000000000001,0.05878046683207689,0.045454545454545456,0.07692307692307693,0.05714285714285714,22
4,0.11900000000000001,0.059728666203901645,0.045454545454545456,0.07692307692307693,0.05714285714285714,22
4,0.12000000000000001,0.060676865575726394,0.045454545454545456,0.07692307692307693,0.05714285714285714,22
4,0.121,0.06162506494755111,0.045454545454545456,0.07692307692307693,0.05714285714285714,22
4,0.122,0.06257326431937586,0.045454545454545456,0.07692307692307693,0.05714285714285714,22
4,0.123,0.06369237731928265,0.043478260869565216,0.07692307692307693,0.05555555555555555,23
4,0.124,0.06644019665738257,0.043478260869565216,0.07692307692307693,0.05555555555555555,23
4,0.125,0.06918801599548251,0.043478260869565216,0.07692307692307693,0.05555555555555555,23
4,0.126,0.07193583533358244,0.043478260869565216,0.07692307692307693,0.05555555555555555,23
4,0.127,0.07468365467168242,0.043478260869565216,0.07692307692307693,0.05555555555555555,23
4,0.128,0.07743147400978236,0.043478260869565216,0.07692307692307693,0.05555555555555555,23
4,0.129,0.07911107083721476,0.041666666666666664,0.07692307692307693,0.05405405405405406,24
4,0.13,0.07975766128070488,0.041666666666666664,0.07692307692307693,0.05405405405405406,24
4,0.131,0.08040425172419502,0.041666666666666664,0.07692307692307693,0.05405405405405406,24
4,0.132,0.08105084216768516,0.041666666666666664,0.07692307692307693,0.05405405405405406,24
4,0.133,0.08169743261117529,0.041666666666666664,0.07692307692307693,0.05405405405405406,24
4,0.134,0.08234402305466541,0.041666666666666664,0.07692307692307693,0.05405405405405406,24
4,0.135,0.08252744593677899,0.04,0.07692307692307693,0.05263157894736842,25
4,0.136,0.0826715697530788,0.04,0.07692307692307693,0.05263157894736842,25
4,0.137,0.08281569356937861,0.04,0.07692307692307693,0.05263157894736842,25
4,0.138,0.08295981738567841,0.04,0.07692307692307693,0.05263157894736842,25
4,0.139,0.08310394120197821,0.04,0.07692307692307693,0.05263157894736842,25
4,0.14,0.08329822368225845,0.038461538461538464,0.07692307692307693,0.05128205128205128,26
4,0.14100000000000001,0.08359198751276654,0.038461538461538464,0.07692307692307693,0.05128205128205128,26
4,0.14200000000000002,0.08388575134327463,0.038461538461538464,0.07692307692307693,0.05128205128205128,26
4,0.14300000000000002,0.0841795151737827,0.038461538461538464,0.07692307692307693,0.05128205128205128,26
4,0.14400000000000002,0.0844732790042908,0.038461538461538464,0.07692307692307693,0.05128205128205128,26
4,0.14500000000000002,0.08476704283479888,0.038461538461538464,0.07692307692307693,0.05128205128205128,26
4,0.146,0.08495275372239532,0.037037037037037035,0.07692307692307693,0.05,27
4,0.147,0.08510217817393934,0.037037037037037035,0.07692307692307693,0.05,27
4,0.148,0.08525160262548336,0.037037037037037035,0.07692307692307693,0.05,27
4,0.149,0.08540102707702739,0.037037037037037035,0.07692307692307693,0.05,27
4,0.15,0.08555045152857141,0.037037037037037035,0.07692307692307693,0.05,27
4,0.151,0.0856912369407682,0.03571428571428571,0.07692307692307693,0.04878048780487805,28
4,0.152,0.0857873376666862,0.03571428571428571,0.07692307692307693,0.04878048780487805,28
4,0.153,0.08588343839260419,0.03571428571428571,0.07692307692307693,0.04878048780487805,28
4,0.154,0.08597953911852217,0.03571428571428571,0.07692307692307693,0.04878048780487805,28
4,0.155,0.08607563984444018,0.03571428571428571,0.07692307692307693,0.04878048780487805,28
4,0.156,0.08617174057035816,0.03571428571428571,0.07692307692307693,0.04878048780487805,28
4,0.157,0.08636889462978524,0.034482758620689655,0.07692307692307693,0.047619047619047616,29
4,0.158,0.08664061231393745,0.034482758620689655,0.07692307692307693,0.047619047619047616,29
4,0.159,0.08691232999808966,0.034482758620689655,0.07692307692307693,0.047619047619047616,29
4,0.16,0.08718404768224187,0.034482758620689655,0.07692307692307693,0.047619047619047616,29
4,0.161,0.08745576536639409,0.034482758620689655,0.07692307692307693,0.047619047619047616,29
4,0.162,0.0877274830505463,0.034482758620689655,0.07692307692307693,0.047619047619047616,29
4,0.163,0.08787579927841109,0.03333333333333333,0.07692307692307693,0.046511627906976744,30
4,0.164,0.08802272113953817,0.03333333333333333,0.07692307692307693,0.046511627906976744,30
4,0.165,0.08816964300066525,0.03333333333333333,0.07692307692307693,0.046511627906976744,30
4,0.166,0.08831656486179233,0.03333333333333333,0.07692307692307693,0.046511627906976744,30
4,0.167,0.0884634867229194,0.03333333333333333,0.07692307692307693,0.046511627906976744,30
4,0.168,0.0885956257025392,0.03225806451612903,0.07692307692307693,0.045454545454545456,31
4,0.169,0.08870579567769676,0.03225806451612903,0.07692307692307693,0.045454545454545456,31
4,0.17,0.08881596565285434,0.03225806451612903,0.07692307692307693,0.045454545454545456,31
4,0.171,0.0889261356280119,0.03225806451612903,0.07692307692307693,0.045454545454545456,31
4,0.17200000000000001,0.08903630560316947,0.03225806451612903,0.07692307692307693,0.045454545454545456,31
4,0.17300000000000001,0.08914647557832704,0.03225806451612903,0.07692307692307693,0.045454545454545456,31
4,0.17400000000000002,0.08931700843338017,0.03125,0.07692307692307693,0.044444444444444446,32
4,0.17500000000000002,0.08950118495306722,0.03125,0.07692307692307693,0.044444444444444446,32
4,0.17600000000000002,0.08968536147275427,0.03125,0.07692307692307693,0.044444444444444446,32
