contamination,threshold,precision,recall,f1,predicted_positives
0.108,0.06535619219506202,0.1388888888888889,0.21428571428571427,0.16853932584269662,108
0.109,0.06558816020463853,0.13761467889908258,0.21428571428571427,0.16759776536312848,109
0.11,0.06914488492899583,0.13636363636363635,0.21428571428571427,0.16666666666666666,110
0.111,0.06968749392080559,0.13513513513513514,0.21428571428571427,0.16574585635359115,111
0.112,0.07079739996184194,0.13392857142857142,0.21428571428571427,0.16483516483516483,112
0.113,0.07157135935811108,0.13274336283185842,0.21428571428571427,0.16393442622950818,113
0.114,0.07301781659451378,0.13157894736842105,0.21428571428571427,0.16304347826086957,114
0.115,0.07336199352476522,0.13043478260869565,0.21428571428571427,0.16216216216216217,115
0.116,0.07402697119694912,0.12931034482758622,0.21428571428571427,0.16129032258064516,116
0.117,0.0766099993700975,0.1282051282051282,0.21428571428571427,0.16042780748663102,117
0.11800000000000001,0.07696228858591085,0.1271186440677966,0.21428571428571427,0.1595744680851064,118
0.11900000000000001,0.07732969108136693,0.12605042016806722,0.21428571428571427,0.15873015873015872,119
0.12000000000000001,0.07751149338132819,0.125,0.21428571428571427,0.15789473684210525,120
0.121,0.07766954095578558,0.12396694214876033,0.21428571428571427,0.15706806282722513,121
0.122,0.07783059394263388,0.12295081967213115,0.21428571428571427,0.15625,122
0.123,0.07895582769832099,0.12195121951219512,0.21428571428571427,0.15544041450777202,123
0.124,0.07925874328167316,0.12096774193548387,0.21428571428571427,0.15463917525773196,124
0.125,0.07956825920731599,0.12,0.21428571428571427,0.15384615384615385,125
0.126,0.07995217256955037,0.11904761904761904,0.21428571428571427,0.15306122448979592,126
0.127,0.08010594605010649,0.11811023622047244,0.21428571428571427,0.15228426395939088,127
0.128,0.0802379536630936,0.1171875,0.21428571428571427,0.15151515151515152,128
0.129,0.08050459935428794,0.11627906976744186,0.21428571428571427,0.1507537688442211,129
0.13,0.0808630746395164,0.11538461538461539,0.21428571428571427,0.15,130
0.131,0.08203721917984517,0.11450381679389313,0.21428571428571427,0.14925373134328357,131
0.132,0.08279944761560705,0.11363636363636363,0.21428571428571427,0.1485148514851485,132
0.133,0.08363624720595765,0.11278195488721804,0.21428571428571427,0.1477832512315271,133
0.134,0.0848320094583725,0.11194029850746269,0.21428571428571427,0.14705882352941177,134
0.135,0.08598770142021597,0.1111111111111111,0.21428571428571427,0.14634146341463414,135
0.136,0.08623986436823466,0.11029411764705882,0.21428571428571427,0.14563106796116504,136
0.137,0.08635677486037255,0.10948905109489052,0.21428571428571427,0.14492753623188406,137
0.138,0.08690006690871595,0.10869565217391304,0.21428571428571427,0.14423076923076922,138
0.139,0.08815596478493987,0.1079136690647482,0.21428571428571427,0.14354066985645933,139
0.14,0.089139056041607,0.10714285714285714,0.21428571428571427,0.14285714285714285,140
0.14100000000000001,0.08928004000532926,0.10638297872340426,0.21428571428571427,0.14218009478672985,141
0.14200000000000002,0.09050278600428238,0.1056338028169014,0.21428571428571427,0.14150943396226415,142
0.14300000000000002,0.0907598612139133,0.1048951048951049,0.21428571428571427,0.14084507042253522,143
0.14400000000000002,0.09136337121407827,0.10416666666666667,0.21428571428571427,0.14018691588785046,144
0.14500000000000002,0.09167980672371674,0.10344827586206896,0.21428571428571427,0.13953488372093023,145
0.146,0.09196006481020395,0.10273972602739725,0.21428571428571427,0.1388888888888889,146
0.147,0.09216740003411514,0.10204081632653061,0.21428571428571427,0.1382488479262673,147
0.148,0.09337099627776337,0.10135135135135136,0.21428571428571427,0.13761467889908258,148
0.149,0.09364428435781953,0.10067114093959731,0.21428571428571427,0.136986301369863,149
0.15,0.09372911051527485,0.1,0.21428571428571427,0.13636363636363635,150
0.151,0.09415734966590492,0.09933774834437085,0.21428571428571427,0.13574660633484162,151
0.152,0.09433472785294825,0.09868421052631579,0.21428571428571427,0.13513513513513514,152
0.153,0.09442518674426403,0.09803921568627451,0.21428571428571427,0.13452914798206278,153
0.154,0.09467853603228472,0.09740259740259741,0.21428571428571427,0.13392857142857142,154
0.155,0.09486259795171134,0.0967741935483871,0.21428571428571427,0.13333333333333333,155
0.156,0.09496436786031369,0.09615384615384616,0.21428571428571427,0.13274336283185842,156
0.157,0.09548001406275927,0.09554140127388536,0.21428571428571427,0.13215859030837004,157
0.158,0.09603171133366632,0.0949367088607595,0.21428571428571427,0.13157894736842105,158
0.159,0.09623000035630445,0.09433962264150944,0.21428571428571427,0.13100436681222707,159
0.16,0.09724336689886981,0.09375,0.21428571428571427,0.13043478260869565,160
0.161,0.0988872696204233,0.09316770186335403,0.21428571428571427,0.12987012987012986,161
0.162,0.09948081312470566,0.09259259259259259,0.21428571428571427,0.12931034482758622,162
0.163,0.10025617857810253,0.09202453987730061,0.21428571428571427,0.12875536480686695,163
0.164,0.10105181691266782,0.09146341463414634,0.21428571428571427,0.1282051282051282,164
0.165,0.10123179165991969,0.09090909090909091,0.21428571428571427,0.1276595744680851,165
0.166,0.10240938561046992,0.09036144578313253,0.21428571428571427,0.1271186440677966,166
0.167,0.10329690741544596,0.09580838323353294,0.22857142857142856,0.1350210970464135,167
0.168,0.10362938836065141,0.09523809523809523,0.22857142857142856,0.13445378151260504,168
0.169,0.1037064454527854,0.09467455621301775,0.22857142857142856,0.13389121338912133,169
0.17,0.10381940012892088,0.09411764705882353,0.22857142857142856,0.13333333333333333,170
0.171,0.1040815346927375,0.0935672514619883,0.22857142857142856,0.13278008298755187,171
0.17200000000000001,0.10429735664688483,0.09302325581395349,0.22857142857142856,0.1322314049586777,172
0.17300000000000001,0.10444658105389769,0.09248554913294797,0.22857142857142856,0.13168724279835392,173
0.17400000000000002,0.10471348994845728,0.09195402298850575,0.22857142857142856,0.13114754098360656,174
0.17500000000000002,0.1050441751428481,0.09142857142857143,0.22857142857142856,0.1306122448979592,175
0.17600000000000002,0.10546681027786,0.09090909090909091,0.22857142857142856,0.13008130081300814,176
0.177,0.10637066616432057,0.0903954802259887,0.22857142857142856,0.12955465587044535,177
0.178,0.10664568061453666,0.0898876404494382,0.22857142857142856,0.12903225806451613,178
0.179,0.10670860935364311,0.0893854748603352,0.22857142857142856,0.1285140562248996,179
0.18,0.10681374173437176,0.08888888888888889,0.22857142857142856,0.128,180
0.181,0.1071900626216805,0.08839779005524862,0.22857142857142856,0.12749003984063745,181
0.182,0.10745530049941666,0.08791208791208792,0.22857142857142856,0.12698412698412698,182
0.183,0.1079038017534149,0.08743169398907104,0.22857142857142856,0.12648221343873517,183
0.184,0.10802059977553943,0.08695652173913043,0.22857142857142856,0.12598425196850394,184
0.185,0.10819673518446507,0.08648648648648649,0.22857142857142856,0.12549019607843137,185
0.186,0.108569437901152,0.08602150537634409,0.22857142857142856,0.125,186
0.187,0.10899353616831078,0.0855614973262032,0.22857142857142856,0.1245136186770428,187
0.188,0.1093847255610189,0.0851063829787234,0.22857142857142856,0.12403100775193798,188
0.189,0.10964267336655656,0.08465608465608465,0.22857142857142856,0.12355212355212356,189
0.19,0.11051041583912642,0.08421052631578947,0.22857142857142856,0.12307692307692308,190
0.191,0.11091724509562707,0.08376963350785341,0.22857142857142856,0.12260536398467432,191
0.192,0.11108874040112378,0.08333333333333333,0.22857142857142856,0.12213740458015267,192
0.193,0.11186241167503339,0.08290155440414508,0.22857142857142856,0.12167300380228137,193
0.194,0.11204806341648561,0.08247422680412371,0.22857142857142856,0.12121212121212122,194
0.195,0.11214758970928872,0.08205128205128205,0.22857142857142856,0.12075471698113208,195
0.196,0.11254983387132497,0.08163265306122448,0.22857142857142856,0.12030075187969924,196
0.197,0.11288800566197815,0.08121827411167512,0.22857142857142856,0.1198501872659176,197
0.198,0.1132685435612586,0.08080808080808081,0.22857142857142856,0.11940298507462686,198
0.199,0.11352700282835954,0.08040201005025126,0.22857142857142856,0.11895910780669144,199
0.2,0.11364761538766584,0.08,0.22857142857142856,0.11851851851851852,200
0.201,0.11370693762098857,0.07960199004975124,0.22857142857142856,0.11808118081180811,201
0.202,0.1140218485312946,0.07920792079207921,0.22857142857142856,0.11764705882352941,202
0.203,0.11422669735500329,0.07881773399014778,0.22857142857142856,0.11721611721611722,203
0.20400000000000001,0.11432347295753803,0.0784313725490196,0.22857142857142856,0.11678832116788321,204
